BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Promedio de Consumo,NaN,,NaN,"4,760,324.33"
BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Valor Facturado por unidad de consumo,NaN,,NaN,529.72
BARRANQUILLA,25984-ITALCOL ENERGIA S.A. ESP.,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación total,0,,0,"536,769,203"
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Facturación por consumo,0,,0,"418,450,804"
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Consumo total ,0.0,,0.0,"695,542.0"
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Numero de suscriptores ,NaN,,NaN,1.00
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Contribuciones,0.00,,0.00,"7,397,170.00"
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Promedio de Facturación total ,NaN,,NaN,"536,769,203.00"
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Promedio de Facturación por consumo,NaN,,NaN,"418,450,804.00"
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Promedio de Consumo,NaN,,NaN,"695,542.00"
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Valor Facturado por unidad de consumo,NaN,,NaN,601.62
BARRANQUILLA,26641-SPECTRUM RENOVAVEIS SAS ESP,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,27691-QI ENERGY SAS ESP,Facturación total,0,,0,"25,196,582,952"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Facturación por consumo,0,,0,"18,789,360,106"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Consumo total ,0.0,,0.0,"21,847,305.0"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Numero de suscriptores ,NaN,,NaN,88.00
BARRANQUILLA,27691-QI ENERGY SAS ESP,Subsidios,0.0,,0.0,"1,059,000.0"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Contribuciones,0.00,,0.00,"1,330,540,475.00"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Promedio de Facturación total ,NaN,,NaN,"286,324,806.27"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Promedio de Facturación por consumo,NaN,,NaN,"213,515,455.75"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Promedio de Consumo,NaN,,NaN,"248,264.83"
BARRANQUILLA,27691-QI ENERGY SAS ESP,Valor Facturado por unidad de consumo,NaN,,NaN,860.03
BARRANQUILLA,27691-QI ENERGY SAS ESP,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación total,0,,0,"4,434,596,210"
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Facturación por consumo,0,,0,"3,553,779,986"
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Consumo total ,0.0,,0.0,"4,859,831.0"
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Numero de suscriptores ,NaN,,NaN,23.00
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Contribuciones,0.00,,0.00,"710,755,992.00"
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Promedio de Facturación total ,NaN,,NaN,"192,808,530.87"
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Promedio de Facturación por consumo,NaN,,NaN,"154,512,173.30"
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Promedio de Consumo,NaN,,NaN,"211,297.00"
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Valor Facturado por unidad de consumo,NaN,,NaN,731.26
BARRANQUILLA,31191-TERPEL ENERGIA S.A.S E.S.P,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,45298-NEU ENERGY SAS ESP,Numero de suscriptores ,NaN,,NaN,113.00
BARRANQUILLA,45298-NEU ENERGY SAS ESP,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación total,0,,0,"16,871,814,636"
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Facturación por consumo,0,,0,"14,893,396,580"
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Consumo total ,0.0,,0.0,"26,753,709.0"
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Numero de suscriptores ,NaN,,NaN,17.00
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Contribuciones,0.00,,0.00,"1,911,451,971.00"
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"992,459,684.47"
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"876,082,151.76"
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Promedio de Consumo,NaN,,NaN,"1,573,747.59"
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,556.69
BARRANQUILLA,48305-CARIBEMAR DE LA COSTA S.A.S. E.S.P.,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Facturación total,0,,0,"2,257,237,856,621"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,0,,0,"1,708,465,166,847"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,0.0,,0.0,"2,910,258,763.0"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,NaN,,NaN,"390,080.00"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Subsidios,0.0,,0.0,"208,235,629,645.0"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,0.00,,0.00,"134,111,820,366.00"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"5,786,602.38"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"4,379,781.50"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,NaN,,NaN,"7,460.67"
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,587.05
BARRANQUILLA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación total,0,,0,"2,807,020,498"
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Facturación por consumo,0,,0,"2,463,070,549"
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Consumo total ,0.0,,0.0,"4,185,703.0"
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Numero de suscriptores ,NaN,,NaN,4.00
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Promedio de Facturación total ,NaN,,NaN,"701,755,124.50"
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Promedio de Facturación por consumo,NaN,,NaN,"615,767,637.25"
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Promedio de Consumo,NaN,,NaN,"1,046,425.75"
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Valor Facturado por unidad de consumo,NaN,,NaN,588.45
BARRANQUILLA,48663-GREENYELLOW COMERCIALIZADORA SAS ESP,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación total,0,,0,"1,358,468,989"
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Facturación por consumo,0,,0,"1,120,835,021"
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Consumo total ,0.0,,0.0,"1,817,577.0"
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de suscriptores ,NaN,,NaN,3.00
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Contribuciones,0.00,,0.00,"226,408,916.00"
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Facturación total ,NaN,,NaN,"452,822,996.33"
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Facturación por consumo,NaN,,NaN,"373,611,673.67"
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Promedio de Consumo,NaN,,NaN,"605,859.00"
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Valor Facturado por unidad de consumo,NaN,,NaN,616.66
BARRANQUILLA,54406-TRANSACCIONES ENERGETICAS S.A.S EMPRESA DE SERVICIOS PÚBLICOS E.S.P,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,59850-ENERBIT SAS ESP,Facturación total,0,,0,"137,827,332"
BARRANQUILLA,59850-ENERBIT SAS ESP,Facturación por consumo,0,,0,"114,856,113"
BARRANQUILLA,59850-ENERBIT SAS ESP,Consumo total ,0.0,,0.0,"134,279.0"
BARRANQUILLA,59850-ENERBIT SAS ESP,Numero de suscriptores ,NaN,,NaN,31.00
BARRANQUILLA,59850-ENERBIT SAS ESP,Subsidios,0.0,,0.0,"-3,365,664.0"
BARRANQUILLA,59850-ENERBIT SAS ESP,Contribuciones,0.00,,0.00,"19,605,555.00"
BARRANQUILLA,59850-ENERBIT SAS ESP,Promedio de Facturación total ,NaN,,NaN,"4,446,042.97"
BARRANQUILLA,59850-ENERBIT SAS ESP,Promedio de Facturación por consumo,NaN,,NaN,"3,705,035.90"
BARRANQUILLA,59850-ENERBIT SAS ESP,Promedio de Consumo,NaN,,NaN,"4,331.58"
BARRANQUILLA,59850-ENERBIT SAS ESP,Valor Facturado por unidad de consumo,NaN,,NaN,855.35
BARRANQUILLA,59850-ENERBIT SAS ESP,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Facturación total,0,,0,"2,106,342,700"
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Facturación por consumo,0,,0,"1,635,356,720"
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Consumo total ,0.0,,0.0,"2,230,917.0"
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Numero de suscriptores ,NaN,,NaN,13.00
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Contribuciones,0.00,,0.00,"296,665,988.00"
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Promedio de Facturación total ,NaN,,NaN,"162,026,361.54"
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Promedio de Facturación por consumo,NaN,,NaN,"125,796,670.77"
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Promedio de Consumo,NaN,,NaN,"171,609.00"
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Valor Facturado por unidad de consumo,NaN,,NaN,733.04
BARRANQUILLA,62071-ENEL X COLOMBIA SAS ESP,Numero de periodos,0.00,,0.00,1.00
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Facturación total,0,,0,"1,152,938,754"
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Facturación por consumo,0,,0,"776,160,863"
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Consumo total ,0.0,,0.0,"938,486.0"
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Numero de suscriptores ,NaN,,NaN,53.00
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Contribuciones,0.00,,0.00,"115,304,276.00"
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Promedio de Facturación total ,NaN,,NaN,"21,753,561.40"
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Promedio de Facturación por consumo,NaN,,NaN,"14,644,544.58"
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Promedio de Consumo,NaN,,NaN,"17,707.28"
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Valor Facturado por unidad de consumo,NaN,,NaN,827.04
BARRANQUILLA,62371-BIA ENERGY SAS ESP,Numero de periodos,0.00,,0.00,1.00
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Facturación total,0,,0,"90,692,640"
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Facturación por consumo,0,,0,"60,809,569"
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Consumo total ,0.0,,0.0,"75,262.0"
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Numero de suscriptores ,NaN,,NaN,1.00
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Contribuciones,0.00,,0.00,"12,153,873.00"
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"90,692,640.00"
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"60,809,569.00"
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Promedio de Consumo,NaN,,NaN,"75,262.00"
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,807.97
CAMPO DE LA CRUZ,2322-VATIA S.A. E.S.P.,Numero de periodos,0.00,,0.00,1.00
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación total,"34,437,477,482",,"6,074,359,010",0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación por consumo,"2,105,071,762",,"469,232,898",0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Consumo total ,"664,832.0",,"381,036.0",0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de suscriptores ,"4,267.00",,"2,306.00",NaN
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Subsidios,"1,059,217,474.0",,"128,359,777.0",0.0
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Contribuciones,"14,526,579.00",,"4,233,938.00",0.00
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Facturación total ,"8,070,653.27",,"2,634,153.95",NaN
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Facturación por consumo,"493,337.65",,"203,483.48",NaN
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Consumo,155.81,,165.24,NaN
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Valor Facturado por unidad de consumo,"3,166.32",,"1,231.47",NaN
CAMPO DE LA CRUZ,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de periodos,1.00,,1.00,0.00
CAMPO DE LA CRUZ,45298-NEU ENERGY SAS ESP,Numero de suscriptores ,NaN,,NaN,1.00
CAMPO DE LA CRUZ,45298-NEU ENERGY SAS ESP,Numero de periodos,0.00,,0.00,1.00
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Facturación total,0,,0,"8,011,634,023"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,0,,0,"11,090,156,546"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Consumo total ,0.0,,0.0,"13,036,415.0"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,NaN,,NaN,"4,897.00"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Subsidios,0.0,,0.0,"3,461,175,282.0"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Contribuciones,0.00,,0.00,"131,345,732.00"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"1,636,029.00"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"2,264,683.80"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,NaN,,NaN,"2,662.12"
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,850.71
CAMPO DE LA CRUZ,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,0.00,,0.00,1.00
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación total,"38,517,024,320",,"16,653,788,569",0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Facturación por consumo,"1,594,095,751",,"509,347,643",0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Consumo total ,"503,673.0",,"398,447.0",0.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de suscriptores ,"3,430.00",,"2,504.00",NaN
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Subsidios,"843,025,584.0",,"149,220,959.0",0.0
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Contribuciones,"8,055,779.00",,"2,983,970.00",0.00
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Facturación total ,"11,229,453.15",,"6,650,874.03",NaN
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Facturación por consumo,"464,750.95",,"203,413.60",NaN
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Promedio de Consumo,146.84,,159.12,NaN
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Valor Facturado por unidad de consumo,"3,164.94",,"1,278.33",NaN
CANDELARIA,40497-AGUAS DEL SUR DEL ATLANTICO S.A. E.S.P,Numero de periodos,1.00,,1.00,0.00
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Facturación total,0,,0,"5,598,735,603"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Facturación por consumo,0,,0,"8,527,070,397"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Consumo total ,0.0,,0.0,"10,075,147.0"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Numero de suscriptores ,NaN,,NaN,"3,874.00"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Subsidios,0.0,,0.0,"3,172,828,960.0"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Contribuciones,0.00,,0.00,"81,183,977.00"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"1,445,207.95"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"2,201,102.32"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Promedio de Consumo,NaN,,NaN,"2,600.71"
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,846.35
CANDELARIA,48307-AIR-E S.A.S. E.S.P.,Numero de periodos,0.00,,0.00,1.00
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Facturación total,"66,066,143,786",,"11,325,101,103",0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Consumo total ,"3,187,023.0",,"855,692.0",0.0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de suscriptores ,"10,652.00",,"8,439.00",NaN
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Subsidios,"2,903,753,381.0",,"857,608,600.0",0.0
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Contribuciones,"1,790,941,543.00",,"105,064,846.00",0.00
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Facturación total ,"6,202,229.04",,"1,341,995.63",NaN
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Promedio de Consumo,299.19,,101.40,NaN
GALAPA,"82-SOCIEDAD DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE BARRANQUILLA S.A. E.S.P.",Numero de periodos,1.00,,1.00,0.00
GALAPA,480-ISAGEN S.A. E.S.P.,Facturación total,0,,0,"8,292,854,888"
GALAPA,480-ISAGEN S.A. E.S.P.,Facturación por consumo,0,,0,"8,292,874,888"
GALAPA,480-ISAGEN S.A. E.S.P.,Consumo total ,0.0,,0.0,"17,982,270.0"
GALAPA,480-ISAGEN S.A. E.S.P.,Numero de suscriptores ,NaN,,NaN,2.00
GALAPA,480-ISAGEN S.A. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"4,146,427,444.00"
GALAPA,480-ISAGEN S.A. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"4,146,437,444.00"
GALAPA,480-ISAGEN S.A. E.S.P.,Promedio de Consumo,NaN,,NaN,"8,991,135.00"
GALAPA,480-ISAGEN S.A. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,461.17
GALAPA,480-ISAGEN S.A. E.S.P.,Numero de periodos,0.00,,0.00,1.00
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación total,0,,0,"364,457,162"
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Facturación por consumo,0,,0,"411,923,437"
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Consumo total ,0.0,,0.0,"732,283.0"
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de suscriptores ,NaN,,NaN,2.00
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"182,228,581.00"
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"205,961,718.50"
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Promedio de Consumo,NaN,,NaN,"366,141.50"
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,562.52
GALAPA,536-CELSIA COLOMBIA S.A. E.S.P.,Numero de periodos,0.00,,0.00,1.00
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación total,0,,0,"1,680,997,648"
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Facturación por consumo,0,,0,"1,389,928,469"
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Consumo total ,0.0,,0.0,"2,611,774.0"
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Numero de suscriptores ,NaN,,NaN,1.00
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Contribuciones,0.00,,0.00,"280,030,087.00"
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Promedio de Facturación total ,NaN,,NaN,"1,680,997,648.00"
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"1,389,928,469.00"
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Promedio de Consumo,NaN,,NaN,"2,611,774.00"
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,532.18
GALAPA,564-EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Numero de periodos,0.00,,0.00,1.00
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación total,0,,0,"5,422,445,764"
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Facturación por consumo,0,,0,"5,342,253,853"
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Consumo total ,0.0,,0.0,"9,629,579.0"
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Numero de suscriptores ,NaN,,NaN,4.00
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"1,355,611,441.00"
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"1,335,563,463.25"
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Promedio de Consumo,NaN,,NaN,"2,407,394.75"
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,554.78
GALAPA,597-ENEL COLOMBIA S.A. E.S.P.,Numero de periodos,0.00,,0.00,1.00
GALAPA,2322-VATIA S.A. E.S.P.,Facturación total,0,,0,"3,851,676,450"
GALAPA,2322-VATIA S.A. E.S.P.,Facturación por consumo,0,,0,"2,658,175,871"
GALAPA,2322-VATIA S.A. E.S.P.,Consumo total ,0.0,,0.0,"3,606,748.0"
GALAPA,2322-VATIA S.A. E.S.P.,Numero de suscriptores ,NaN,,NaN,22.00
GALAPA,2322-VATIA S.A. E.S.P.,Contribuciones,0.00,,0.00,"186,960,672.00"
GALAPA,2322-VATIA S.A. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"175,076,202.27"
GALAPA,2322-VATIA S.A. E.S.P.,Promedio de Facturación por consumo,NaN,,NaN,"120,826,175.95"
GALAPA,2322-VATIA S.A. E.S.P.,Promedio de Consumo,NaN,,NaN,"163,943.09"
GALAPA,2322-VATIA S.A. E.S.P.,Valor Facturado por unidad de consumo,NaN,,NaN,737.00
GALAPA,2322-VATIA S.A. E.S.P.,Numero de periodos,0.00,,0.00,1.00
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Facturación total,0,,0,"94,915,708"
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Facturación por consumo,0,,0,"78,279,684"
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Consumo total ,0.0,,0.0,"-502,099.0"
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Numero de suscriptores ,NaN,,NaN,6.00
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Contribuciones,0.00,,0.00,"15,665,701.00"
GALAPA,20437-ENERTOTAL S.A. E.S.P.,Promedio de Facturación total ,NaN,,NaN,"15,819,284.67"
