MUNICIPIO,TIPO DE TRÁMITE,DETALLE,Año,Número de Reclamos,Fecha
SANTO TOMAS,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,67,2021-01-01
SANTO TOMAS,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2021,131,2021-01-01
SANTO TOMAS,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,NO CONEXION DEL SERVICIO,2021,2,2021-01-01
SANTO TOMAS,RECLAMACION,ESTRATO INCORRECTO,2021,15,2021-01-01
SANTO TOMAS,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2021,1,2021-01-01
SANTO TOMAS,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2021,1,2021-01-01
SANTO TOMAS,RECLAMACION,QUEJAS ADMINISTRATIVAS,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2021,3,2021-01-01
SANTO TOMAS,RECLAMACION,TERMINACION DEL CONTRATO,2021,6,2021-01-01
SANTO TOMAS,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2021,0,2021-01-01
SANTO TOMAS,RECLAMACION,COBROS INOPORTUNOS,2021,2,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,23,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2021,127,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2021,44,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2021,0,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2021,40,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2021,0,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2021,0,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2021,0,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2021,0,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2021,10,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,2021,0,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2021,0,2021-01-01
SANTO TOMAS,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,2021,0,2021-01-01
SANTA LUCIA,RECLAMACION,COBROS POR PROMEDIO,2021,0,2021-01-01
SANTA LUCIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2021,0,2021-01-01
BARANOA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2022,259,2022-01-01
BARANOA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,173,2022-01-01
BARANOA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,41,2022-01-01
BARANOA,QUEJA,QUEJAS ADMINISTRATIVAS,2022,58,2022-01-01
BARANOA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,38,2022-01-01
BARANOA,QUEJA,NO CONEXION DEL SERVICIO,2022,0,2022-01-01
BARANOA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
BARANOA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,1,2022-01-01
BARANOA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,16,2022-01-01
BARANOA,QUEJA,COBROS POR PROMEDIO,2022,0,2022-01-01
BARANOA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,7,2022-01-01
BARANOA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
BARANOA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,7,2022-01-01
BARANOA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
BARANOA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,10,2022-01-01
BARANOA,QUEJA,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
BARANOA,QUEJA,TERMINACION DEL CONTRATO,2022,0,2022-01-01
BARANOA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,2159,2022-01-01
BARANOA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,2845,2022-01-01
BARANOA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,1549,2022-01-01
BARANOA,RECLAMACION,COBROS POR PROMEDIO,2022,1127,2022-01-01
BARANOA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,355,2022-01-01
BARANOA,RECLAMACION,NO CONEXION DEL SERVICIO,2022,219,2022-01-01
BARANOA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,220,2022-01-01
BARANOA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,96,2022-01-01
BARANOA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,90,2022-01-01
BARANOA,RECLAMACION,ESTRATO INCORRECTO,2022,229,2022-01-01
BARANOA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2022,100,2022-01-01
BARANOA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,26,2022-01-01
BARANOA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,56,2022-01-01
BARANOA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,45,2022-01-01
BARANOA,RECLAMACION,TERMINACION DEL CONTRATO,2022,49,2022-01-01
BARANOA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2022,5,2022-01-01
BARANOA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,0,2022-01-01
BARANOA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
BARANOA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2022,1,2022-01-01
BARANOA,RECLAMACION,TARIFA INCORRECTA,2022,0,2022-01-01
BARANOA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,0,2022-01-01
BARANOA,RECLAMACION,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,10,2022-01-01
BARANOA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,602,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,311,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2022,113,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,223,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,25,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,10,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,18,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,6,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,2022,1,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,2022,0,2022-01-01
BARANOA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,0,2022-01-01
BARRANQUILLA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,19648,2022-01-01
BARRANQUILLA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,11820,2022-01-01
BARRANQUILLA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2022,9427,2022-01-01
BARRANQUILLA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,5083,2022-01-01
BARRANQUILLA,QUEJA,QUEJAS ADMINISTRATIVAS,2022,5213,2022-01-01
BARRANQUILLA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,3059,2022-01-01
BARRANQUILLA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,820,2022-01-01
BARRANQUILLA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,368,2022-01-01
BARRANQUILLA,QUEJA,NO CONEXION DEL SERVICIO,2022,30,2022-01-01
BARRANQUILLA,QUEJA,COBROS POR PROMEDIO,2022,223,2022-01-01
BARRANQUILLA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,775,2022-01-01
BARRANQUILLA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,391,2022-01-01
BARRANQUILLA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,285,2022-01-01
BARRANQUILLA,QUEJA,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,25,2022-01-01
BARRANQUILLA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,30,2022-01-01
BARRANQUILLA,QUEJA,DATOS GENERALES INCORRECTOS,2022,120,2022-01-01
BARRANQUILLA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2022,18,2022-01-01
BARRANQUILLA,QUEJA,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,2,2022-01-01
BARRANQUILLA,QUEJA,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,11,2022-01-01
BARRANQUILLA,QUEJA,ESTRATO INCORRECTO,2022,5,2022-01-01
BARRANQUILLA,QUEJA,TERMINACION DEL CONTRATO,2022,0,2022-01-01
BARRANQUILLA,QUEJA,COBROS INOPORTUNOS,2022,5,2022-01-01
BARRANQUILLA,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,2022,5,2022-01-01
BARRANQUILLA,QUEJA,TARIFA INCORRECTA,2022,0,2022-01-01
BARRANQUILLA,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,2022,0,2022-01-01
BARRANQUILLA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,181006,2022-01-01
BARRANQUILLA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,83539,2022-01-01
BARRANQUILLA,RECLAMACION,COBROS POR PROMEDIO,2022,55627,2022-01-01
BARRANQUILLA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,57034,2022-01-01
BARRANQUILLA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,15535,2022-01-01
BARRANQUILLA,RECLAMACION,NO CONEXION DEL SERVICIO,2022,9906,2022-01-01
BARRANQUILLA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,7124,2022-01-01
BARRANQUILLA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,8719,2022-01-01
BARRANQUILLA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,12364,2022-01-01
BARRANQUILLA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2022,9753,2022-01-01
BARRANQUILLA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,5573,2022-01-01
BARRANQUILLA,RECLAMACION,ESTRATO INCORRECTO,2022,4134,2022-01-01
BARRANQUILLA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,3939,2022-01-01
BARRANQUILLA,RECLAMACION,TERMINACION DEL CONTRATO,2022,2195,2022-01-01
BARRANQUILLA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2022,308,2022-01-01
BARRANQUILLA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,932,2022-01-01
BARRANQUILLA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,658,2022-01-01
BARRANQUILLA,RECLAMACION,TARIFA INCORRECTA,2022,335,2022-01-01
BARRANQUILLA,RECLAMACION,COBROS INOPORTUNOS,2022,396,2022-01-01
BARRANQUILLA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,76,2022-01-01
BARRANQUILLA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2022,61,2022-01-01
BARRANQUILLA,RECLAMACION,DATOS GENERALES INCORRECTOS,2022,99,2022-01-01
BARRANQUILLA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,233,2022-01-01
BARRANQUILLA,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2022,1,2022-01-01
BARRANQUILLA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2022,2,2022-01-01
BARRANQUILLA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,4,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,1053,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2022,225,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,189,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,176,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,60,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,25,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,30,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,SUSPENSION O CORTE DEL SERVICIO,2022,21,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,2022,22,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,ESTADO DE LAS INFRAESTRUCTURA,2022,13,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,14,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,ESTRATO INCORRECTO,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,NO CONEXION DEL SERVICIO,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBROS INOPORTUNOS,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,5,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,3,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,TERMINACION DEL CONTRATO,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,QUEJAS ADMINISTRATIVAS,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,3,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,32782,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,21176,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,9338,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,7159,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2022,3474,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,878,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,643,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,772,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,406,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,255,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,12,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,2022,158,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,2022,163,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2022,86,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2022,21,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTADO DE LAS INFRAESTRUCTURA,2022,50,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,49,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,35,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,NO CONEXION DEL SERVICIO,2022,18,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,QUEJAS ADMINISTRATIVAS,2022,16,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TERMINACION DEL CONTRATO,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,2022,5,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,4,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,1,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION POR MUTUO ACUERDO,2022,0,2022-01-01
BARRANQUILLA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,FALLAS EN LA CONEXION DEL SERVICIO,2022,2,2022-01-01
CAMPO DE LA CRUZ,QUEJA,AFECTACION AMBIENTAL,2022,0,2022-01-01
CAMPO DE LA CRUZ,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECLAMACION,AFECTACION AMBIENTAL,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECLAMACION,COBROS POR PROMEDIO,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECLAMACION,INCONFORMIDAD CON EL AFORO,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
CAMPO DE LA CRUZ,RECURSO DE REPOSICION,AFECTACION AMBIENTAL,2022,0,2022-01-01
CANDELARIA,QUEJA,AFECTACION AMBIENTAL,2022,0,2022-01-01
CANDELARIA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2022,0,2022-01-01
CANDELARIA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
CANDELARIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
CANDELARIA,RECLAMACION,AFECTACION AMBIENTAL,2022,0,2022-01-01
CANDELARIA,RECLAMACION,COBROS POR PROMEDIO,2022,0,2022-01-01
GALAPA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,221,2022-01-01
GALAPA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,140,2022-01-01
GALAPA,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2022,71,2022-01-01
GALAPA,QUEJA,NO CONEXION DEL SERVICIO,2022,0,2022-01-01
GALAPA,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,19,2022-01-01
GALAPA,QUEJA,QUEJAS ADMINISTRATIVAS,2022,19,2022-01-01
GALAPA,QUEJA,COBROS POR PROMEDIO,2022,3,2022-01-01
GALAPA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,23,2022-01-01
GALAPA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,25,2022-01-01
GALAPA,QUEJA,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
GALAPA,QUEJA,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,2,2022-01-01
GALAPA,QUEJA,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,18,2022-01-01
GALAPA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,12,2022-01-01
GALAPA,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,0,2022-01-01
GALAPA,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
GALAPA,QUEJA,SUBSIDIOS Y CONTRIBUCIONES,2022,0,2022-01-01
GALAPA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,2869,2022-01-01
GALAPA,RECLAMACION,COBROS POR PROMEDIO,2022,1595,2022-01-01
