MUNICIPIO,TIPO DE TRÁMITE,DETALLE,Año,Número de Reclamos,Fecha
MALAMBO,RECLAMACION,COBRO DE REVISIONES,2022,4,2022-01-01
MALAMBO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
MALAMBO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,1,2022-01-01
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,5,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBROS INOPORTUNOS,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,139,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,12,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,17,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,28,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,1,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,5,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,5,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,6,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,2022,8,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,3,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2022,3,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,2,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2022,0,2022-01-01
MANATI,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,3,2022-01-01
MANATI,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,2,2022-01-01
MANATI,QUEJA,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2022,0,2022-01-01
MANATI,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,1,2022-01-01
MANATI,QUEJA,ESTADO DE LAS INFRAESTRUCTURA,2022,0,2022-01-01
MANATI,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,0,2022-01-01
MANATI,QUEJA,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
MANATI,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,46,2022-01-01
MANATI,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,4,2022-01-01
MANATI,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,1,2022-01-01
MANATI,RECLAMACION,COBROS POR PROMEDIO,2022,0,2022-01-01
MANATI,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,0,2022-01-01
MANATI,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,2,2022-01-01
MANATI,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
MANATI,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,0,2022-01-01
MANATI,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,0,2022-01-01
MANATI,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
MANATI,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,0,2022-01-01
MANATI,RECLAMACION,TARIFA INCORRECTA,2022,0,2022-01-01
MANATI,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,1,2022-01-01
MANATI,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,0,2022-01-01
MANATI,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
MANATI,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
PALMAR DE VARELA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,17,2022-01-01
PALMAR DE VARELA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,14,2022-01-01
PALMAR DE VARELA,QUEJA,NO CONEXION DEL SERVICIO,2022,0,2022-01-01
PALMAR DE VARELA,QUEJA,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
PALMAR DE VARELA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,49,2022-01-01
PALMAR DE VARELA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,16,2022-01-01
PALMAR DE VARELA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,9,2022-01-01
PALMAR DE VARELA,RECLAMACION,COBROS POR PROMEDIO,2022,13,2022-01-01
PALMAR DE VARELA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,3,2022-01-01
PALMAR DE VARELA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,12,2022-01-01
PALMAR DE VARELA,RECLAMACION,COBROS INOPORTUNOS,2022,8,2022-01-01
PALMAR DE VARELA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
PALMAR DE VARELA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,0,2022-01-01
PALMAR DE VARELA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,2,2022-01-01
PALMAR DE VARELA,RECLAMACION,ESTRATO INCORRECTO,2022,0,2022-01-01
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,1,2022-01-01
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,0,2022-01-01
PALMAR DE VARELA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
PIOJO,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,0,2022-01-01
PIOJO,QUEJA,NO CONEXION DEL SERVICIO,2022,7,2022-01-01
PIOJO,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,1,2022-01-01
PIOJO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,17,2022-01-01
PIOJO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,9,2022-01-01
PIOJO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,1,2022-01-01
PIOJO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,0,2022-01-01
PIOJO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,0,2022-01-01
PIOJO,RECLAMACION,COBROS POR PROMEDIO,2022,0,2022-01-01
PIOJO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,1,2022-01-01
PIOJO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,0,2022-01-01
PIOJO,RECLAMACION,COBROS INOPORTUNOS,2022,0,2022-01-01
PIOJO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
PIOJO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
POLONUEVO,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,9,2022-01-01
POLONUEVO,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,19,2022-01-01
POLONUEVO,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,1,2022-01-01
POLONUEVO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,54,2022-01-01
POLONUEVO,RECLAMACION,COBROS POR PROMEDIO,2022,8,2022-01-01
POLONUEVO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,9,2022-01-01
POLONUEVO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,9,2022-01-01
POLONUEVO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,5,2022-01-01
POLONUEVO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,1,2022-01-01
POLONUEVO,RECLAMACION,ESTRATO INCORRECTO,2022,0,2022-01-01
POLONUEVO,RECLAMACION,COBROS INOPORTUNOS,2022,2,2022-01-01
POLONUEVO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,0,2022-01-01
POLONUEVO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,0,2022-01-01
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,3,2022-01-01
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,4,2022-01-01
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,2,2022-01-01
POLONUEVO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,0,2022-01-01
PONEDERA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,10,2022-01-01
PONEDERA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,13,2022-01-01
PONEDERA,QUEJA,NO CONEXION DEL SERVICIO,2022,1,2022-01-01
PONEDERA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,0,2022-01-01
PONEDERA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,0,2022-01-01
PONEDERA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,65,2022-01-01
PONEDERA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,6,2022-01-01
PONEDERA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,4,2022-01-01
PONEDERA,RECLAMACION,TARIFA INCORRECTA,2022,1,2022-01-01
PONEDERA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,0,2022-01-01
PONEDERA,RECLAMACION,ESTRATO INCORRECTO,2022,0,2022-01-01
PONEDERA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,4,2022-01-01
PONEDERA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,4,2022-01-01
PONEDERA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,0,2022-01-01
PONEDERA,RECLAMACION,COBROS POR PROMEDIO,2022,0,2022-01-01
PONEDERA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,1,2022-01-01
PONEDERA,RECLAMACION,COBRO DE REVISIONES,2022,1,2022-01-01
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,3,2022-01-01
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,1,2022-01-01
PONEDERA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,0,2022-01-01
PUERTO COLOMBIA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,64,2022-01-01
PUERTO COLOMBIA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,43,2022-01-01
PUERTO COLOMBIA,QUEJA,DATOS GENERALES INCORRECTOS,2022,2,2022-01-01
PUERTO COLOMBIA,QUEJA,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,2,2022-01-01
PUERTO COLOMBIA,QUEJA,NO CONEXION DEL SERVICIO,2022,0,2022-01-01
PUERTO COLOMBIA,QUEJA,TERMINACION DEL CONTRATO,2022,0,2022-01-01
PUERTO COLOMBIA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,0,2022-01-01
PUERTO COLOMBIA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,0,2022-01-01
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,381,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBROS POR PROMEDIO,2022,51,2022-01-01
PUERTO COLOMBIA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,44,2022-01-01
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,2022,65,2022-01-01
PUERTO COLOMBIA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,23,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,23,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,33,2022-01-01
PUERTO COLOMBIA,RECLAMACION,ESTRATO INCORRECTO,2022,16,2022-01-01
PUERTO COLOMBIA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,19,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,22,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBROS INOPORTUNOS,2022,11,2022-01-01
PUERTO COLOMBIA,RECLAMACION,TARIFA INCORRECTA,2022,4,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,2,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,1,2022-01-01
PUERTO COLOMBIA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,0,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,3,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,1,2022-01-01
PUERTO COLOMBIA,RECLAMACION,COBRO DE REVISIONES,2022,0,2022-01-01
PUERTO COLOMBIA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION,COBROS INOPORTUNOS,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,69,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,9,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,7,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,3,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,7,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,2,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,0,2022-01-01
PUERTO COLOMBIA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2022,1,2022-01-01
REPELON,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,10,2022-01-01
REPELON,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,6,2022-01-01
REPELON,QUEJA,NO CONEXION DEL SERVICIO,2022,0,2022-01-01
REPELON,QUEJA,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
REPELON,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,43,2022-01-01
REPELON,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,14,2022-01-01
REPELON,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,0,2022-01-01
REPELON,RECLAMACION,COBROS POR PROMEDIO,2022,5,2022-01-01
REPELON,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,0,2022-01-01
REPELON,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,1,2022-01-01
REPELON,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,2,2022-01-01
REPELON,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,0,2022-01-01
REPELON,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,1,2022-01-01
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,0,2022-01-01
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
REPELON,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
SABANAGRANDE,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,20,2022-01-01
SABANAGRANDE,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,23,2022-01-01
SABANAGRANDE,QUEJA,NO CONEXION DEL SERVICIO,2022,0,2022-01-01
SABANAGRANDE,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,0,2022-01-01
SABANAGRANDE,QUEJA,DATOS GENERALES INCORRECTOS,2022,1,2022-01-01
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,134,2022-01-01
SABANAGRANDE,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,12,2022-01-01
SABANAGRANDE,RECLAMACION,COBROS POR PROMEDIO,2022,12,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,2,2022-01-01
SABANAGRANDE,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,3,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,3,2022-01-01
SABANAGRANDE,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,2,2022-01-01
SABANAGRANDE,RECLAMACION,ESTRATO INCORRECTO,2022,1,2022-01-01
SABANAGRANDE,RECLAMACION,COBROS INOPORTUNOS,2022,0,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,0,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,2,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,3,2022-01-01
SABANAGRANDE,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,2,2022-01-01
SABANAGRANDE,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,1,2022-01-01
SABANAGRANDE,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,0,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,0,2022-01-01
SABANAGRANDE,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,2022,0,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
SABANAGRANDE,RECLAMACION,COBRO DE REVISIONES,2022,1,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,12,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,1,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,0,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,1,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,0,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSPENSION O CORTE DEL SERVICIO,2022,0,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
SABANAGRANDE,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,0,2022-01-01
SABANALARGA,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,197,2022-01-01
SABANALARGA,QUEJA,SUSPENSION O CORTE DEL SERVICIO,2022,48,2022-01-01
SABANALARGA,QUEJA,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
SABANALARGA,QUEJA,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,1,2022-01-01
SABANALARGA,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,2,2022-01-01
SABANALARGA,QUEJA,NO CONEXION DEL SERVICIO,2022,1,2022-01-01
SABANALARGA,QUEJA,TERMINACION DEL CONTRATO,2022,0,2022-01-01
SABANALARGA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,375,2022-01-01
SABANALARGA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,59,2022-01-01
SABANALARGA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,22,2022-01-01
SABANALARGA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,30,2022-01-01
SABANALARGA,RECLAMACION,COBROS POR PROMEDIO,2022,23,2022-01-01
SABANALARGA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,7,2022-01-01
SABANALARGA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,14,2022-01-01
