MUNICIPIO,TIPO DE TRÁMITE,DETALLE,Año,Número de Reclamos,Fecha
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,286,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,2,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2022,136,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,28,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,110,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,175,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,136,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,0,2022-01-01
GALAPA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,12,2022-01-01
JUAN DE ACOSTA,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2022,94,2022-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,2011,2022-01-01
JUAN DE ACOSTA,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2022,868,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBROS POR PROMEDIO,2022,496,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,248,2022-01-01
JUAN DE ACOSTA,RECLAMACION,DATOS GENERALES INCORRECTOS,2022,124,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,574,2022-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD CON EL AFORO,2022,425,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,299,2022-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,67,2022-01-01
JUAN DE ACOSTA,RECLAMACION,ESTRATO INCORRECTO,2022,100,2022-01-01
JUAN DE ACOSTA,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,216,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,221,2022-01-01
JUAN DE ACOSTA,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,83,2022-01-01
JUAN DE ACOSTA,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,114,2022-01-01
JUAN DE ACOSTA,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,162,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,118,2022-01-01
JUAN DE ACOSTA,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,95,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBROS INOPORTUNOS,2022,61,2022-01-01
JUAN DE ACOSTA,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2022,27,2022-01-01
JUAN DE ACOSTA,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2022,12,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,176,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,111,2022-01-01
JUAN DE ACOSTA,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,41,2022-01-01
JUAN DE ACOSTA,RECLAMACION,QUEJAS ADMINISTRATIVAS,2022,8,2022-01-01
JUAN DE ACOSTA,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2022,3,2022-01-01
JUAN DE ACOSTA,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,2,2022-01-01
JUAN DE ACOSTA,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,3,2022-01-01
JUAN DE ACOSTA,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2022,1,2022-01-01
JUAN DE ACOSTA,RECLAMACION,COBRO DE REVISIONES,2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,66,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,679,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,145,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2022,16,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,125,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,166,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2022,54,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2022,121,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,106,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,18,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,93,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,2022,50,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,12,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,39,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUBSIDIOS Y CONTRIBUCIONES,2022,24,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,0,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,DATOS GENERALES INCORRECTOS,2022,5,2022-01-01
JUAN DE ACOSTA,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,0,2022-01-01
LURUACO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,1073,2022-01-01
LURUACO,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2022,415,2022-01-01
LURUACO,RECLAMACION,COBROS POR PROMEDIO,2022,383,2022-01-01
LURUACO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,256,2022-01-01
LURUACO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,541,2022-01-01
LURUACO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,813,2022-01-01
LURUACO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,57,2022-01-01
LURUACO,RECLAMACION,INCONFORMIDAD CON EL AFORO,2022,188,2022-01-01
LURUACO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,108,2022-01-01
LURUACO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,327,2022-01-01
LURUACO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,164,2022-01-01
LURUACO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,129,2022-01-01
LURUACO,RECLAMACION,DATOS GENERALES INCORRECTOS,2022,20,2022-01-01
LURUACO,RECLAMACION,ESTRATO INCORRECTO,2022,83,2022-01-01
LURUACO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,18,2022-01-01
LURUACO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,37,2022-01-01
LURUACO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,64,2022-01-01
LURUACO,RECLAMACION,COBROS INOPORTUNOS,2022,25,2022-01-01
LURUACO,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,27,2022-01-01
LURUACO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2022,4,2022-01-01
LURUACO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,35,2022-01-01
LURUACO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,13,2022-01-01
LURUACO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2022,2,2022-01-01
LURUACO,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2022,0,2022-01-01
LURUACO,RECLAMACION,COBRO DE REVISIONES,2022,6,2022-01-01
LURUACO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,0,2022-01-01
LURUACO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,72,2022-01-01
LURUACO,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,2022,24,2022-01-01
LURUACO,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,12,2022-01-01
LURUACO,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,12,2022-01-01
LURUACO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2022,12,2022-01-01
LURUACO,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
LURUACO,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,0,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,794,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,761,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,197,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,51,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,2022,108,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2022,4,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,58,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2022,38,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,61,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,0,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,24,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,8,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,12,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2022,2,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,0,2022-01-01
LURUACO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2022,0,2022-01-01
MALAMBO,QUEJA,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2022,36,2022-01-01
MALAMBO,QUEJA,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,0,2022-01-01
MALAMBO,QUEJA,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
MALAMBO,QUEJA,COBRO MULTIPLE Y/O ACUMULADO,2022,0,2022-01-01
MALAMBO,QUEJA,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,0,2022-01-01
MALAMBO,QUEJA,FALLAS EN LA CONEXION DEL SERVICIO,2022,0,2022-01-01
MALAMBO,QUEJA,TERMINACION DEL CONTRATO,2022,0,2022-01-01
MALAMBO,QUEJA,QUEJAS ADMINISTRATIVAS,2022,0,2022-01-01
MALAMBO,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,0,2022-01-01
MALAMBO,QUEJA,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,8881,2022-01-01
MALAMBO,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,8734,2022-01-01
MALAMBO,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2022,3804,2022-01-01
MALAMBO,RECLAMACION,COBROS POR PROMEDIO,2022,3759,2022-01-01
MALAMBO,RECLAMACION,ESTRATO INCORRECTO,2022,6432,2022-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD CON EL AFORO,2022,4713,2022-01-01
MALAMBO,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,906,2022-01-01
MALAMBO,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,2963,2022-01-01
MALAMBO,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,2392,2022-01-01
MALAMBO,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,1224,2022-01-01
MALAMBO,RECLAMACION,DATOS GENERALES INCORRECTOS,2022,284,2022-01-01
MALAMBO,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,686,2022-01-01
MALAMBO,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,1482,2022-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,263,2022-01-01
MALAMBO,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,661,2022-01-01
MALAMBO,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,852,2022-01-01
MALAMBO,RECLAMACION,COBROS INOPORTUNOS,2022,339,2022-01-01
MALAMBO,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,438,2022-01-01
MALAMBO,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,192,2022-01-01
MALAMBO,RECLAMACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,164,2022-01-01
MALAMBO,RECLAMACION,ESTADO DE LAS INFRAESTRUCTURA,2022,73,2022-01-01
MALAMBO,RECLAMACION,INTERRUPCIONES EN LA PRESTACION DEL SERVICIO,2022,30,2022-01-01
MALAMBO,RECLAMACION,NO ATENCION DE CONDICIONES DE SEGURIDAD O RIESGO,2022,100,2022-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD CON EL CAMBIO O CON EL COBRO DEL MEDIDOR,2022,25,2022-01-01
MALAMBO,RECLAMACION,SUSPENSION O CORTE DEL SERVICIO,2022,12,2022-01-01
MALAMBO,RECLAMACION,QUEJAS ADMINISTRATIVAS,2022,18,2022-01-01
MALAMBO,RECLAMACION,SUBSIDIOS Y CONTRIBUCIONES,2022,5,2022-01-01
MALAMBO,RECLAMACION,SUSPENSION POR MUTUO ACUERDO,2022,0,2022-01-01
MALAMBO,RECLAMACION,TARIFA INCORRECTA,2022,5,2022-01-01
MALAMBO,RECLAMACION,COBRO DE REVISIONES,2022,4,2022-01-01
MALAMBO,RECLAMACION,FALLAS EN LA CONEXION DEL SERVICIO,2022,2,2022-01-01
MALAMBO,RECLAMACION,INCONFORMIDAD POR DESVIACION SIGNIFICATIVA,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,ESTRATO INCORRECTO,2022,17196,2022-01-01
MALAMBO,RECURSO DE REPOSICION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,300,2022-01-01
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,162,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBROS POR PROMEDIO,2022,114,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,48,2022-01-01
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD CON EL AFORO,2022,36,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO POR SERVICIOS NO PRESTADOS,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,36,2022-01-01
MALAMBO,RECURSO DE REPOSICION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,12,2022-01-01
MALAMBO,RECURSO DE REPOSICION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO MULTIPLE Y/O ACUMULADO,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION,COBRO POR RECONEXION NO AUTORIZADA,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,9945,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,4006,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS POR PROMEDIO,2022,1164,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR SERVICIOS NO PRESTADOS,2022,102,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,793,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD CON EL AFORO,2022,894,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,381,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ESTRATO INCORRECTO,2022,654,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO MULTIPLE Y/O ACUMULADO,2022,417,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,608,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,INCONFORMIDAD POR LA NORMALIZACION DEL SERVICIO,2022,2,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,473,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,259,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBROS INOPORTUNOS,2022,2,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,14,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,60,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO POR RECONEXION NO AUTORIZADA,2022,36,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,TARIFA INCORRECTA,2022,22,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,COBRO DE REVISIONES,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2022,0,2022-01-01
MALAMBO,RECURSO DE REPOSICION Y SUBSIDIARIO DE APELACION,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,0,2022-01-01
MANATI,QUEJA,ENTREGA INOPORTUNA O NO ENTREGA DE LA FACTURA,2022,0,2022-01-01
MANATI,QUEJA,DATOS GENERALES INCORRECTOS,2022,0,2022-01-01
MANATI,RECLAMACION,INCONFORMIDAD CON LA MEDICION DEL CONSUMO O PRODUCCION FACTURADO,2022,556,2022-01-01
MANATI,RECLAMACION,COBROS POR PROMEDIO,2022,192,2022-01-01
MANATI,RECLAMACION,VARIACIONES EN LAS CARACTERISTICAS DEL SUMINISTRO O PRESTACION DEL SERVICIO,2022,224,2022-01-01
MANATI,RECLAMACION,SOLICITUD DE ROMPIMIENTO DE SOLIDARIDAD,2022,137,2022-01-01
MANATI,RECLAMACION,COBRO POR SERVICIOS NO PRESTADOS,2022,43,2022-01-01
MANATI,RECLAMACION,COBRO POR RECONEXION NO AUTORIZADA,2022,360,2022-01-01
MANATI,RECLAMACION,COBRO POR CONSUMOS DEJADOS DE FACTURAR O RECUPERACION DE ENERGÍA,2022,66,2022-01-01
MANATI,RECLAMACION,"COBROS POR CONEXION, RECONEXION, REINSTALACION",2022,85,2022-01-01
MANATI,RECLAMACION,DATOS GENERALES INCORRECTOS,2022,29,2022-01-01
MANATI,RECLAMACION,COBRO DE OTROS BIENES O SERVICIOS EN LA FACTURA,2022,53,2022-01-01
MANATI,RECLAMACION,INCONFORMIDAD CON EL AFORO,2022,110,2022-01-01
MANATI,RECLAMACION,"CLASE DE USO INCORRECTO (INDUSTRIAL, COMERCIAL, OFICIAL, OTROS)",2022,47,2022-01-01
MANATI,RECLAMACION,SUSCRIPTOR QUE EFECTUA EL PAGO PERO ESTE NO ES APLICADO POR LA EMPRESA EN LA FACTURACION,2022,68,2022-01-01
MANATI,RECLAMACION,COBRO DE CONSUMO REGISTRADO POR MEDIDOR DE OTRO PREDIO,2022,8,2022-01-01
MANATI,RECLAMACION,COBRO DE CARGOS RELACIONADOS CON EL SERVICIO PUBLICO,2022,15,2022-01-01
MANATI,RECLAMACION,COBRO MULTIPLE Y/O ACUMULADO,2022,15,2022-01-01
